Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2030,Y2050
"8","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10000.000000","33000.000000","0.000000","17000.000000","9000.000000","2000.000000","9000.000000","23000.000000","4000.000000","4000.000000","26704.400000","32410.000000","20619.800000","8516.300000","61164.100000","8983.200000","8587.820000","26245.040000","11200.000000","11200.000000"
"8","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000.000000","9900.000000","0.000000","5100.000000","2700.000000","600.000000","2700.000000","6900.000000","1200.000000","1200.000000","8011.320000","9723.000000","6185.940000","2554.890000","18349.230000","2694.960000","2576.346000","7873.512000","3360.000000","3360.000000"
"8","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000.000000","3300.000000","0.000000","1700.000000","900.000000","200.000000","900.000000","2300.000000","400.000000","400.000000","2670.440000","3241.000000","2061.980000","851.630000","6116.410000","898.320000","858.782000","2624.504000","1120.000000","1120.000000"
"8","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000200","0.000500","0.000000","0.000300","0.000100","0.000000","0.000100","0.000400","0.000100","0.000100","0.000400","0.000500","0.000300","0.000100","0.001000","0.000100","0.000100","0.000400","0.000200","0.000200"
"8","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000100","0.000000","0.000100","0.000000","0.000000","0.000000","0.000100","0.000000","0.000000","0.000100","0.000100","0.000100","0.000000","0.000200","0.000000","0.000000","0.000100","0.000000","0.000000"
"8","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000100","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000100","0.000000","0.000000","0.000100","0.000000","0.000000","0.000000","0.000000","0.000000"
"8","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000100","0.000200","0.000000","0.000100","0.000000","0.000000","0.000000","0.000100","0.000000","0.000000","0.000100","0.000200","0.000100","0.000000","0.000300","0.000000","0.000000","0.000100","0.000100","0.000100"
"8","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000200","0.000700","0.000000","0.000400","0.000200","0.000000","0.000200","0.000500","0.000100","0.000100","0.000600","0.000700","0.000400","0.000200","0.001300","0.000200","0.000200","0.000500","0.000200","0.000200"
"9","Argentina","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","8390000.000000","8605000.000000","16671000.000000","20000000.000000","25000000.000000","25505000.000000","37035000.000000","30661000.000000","35046000.000000","41003000.000000","45000000.000000","49000000.000000","43843000.000000","42000000.000000","28000000.000000","39200000.000000","41700000.000000","47718000.000000","58915000.000000","62652000.000000","51173000.000000","53300000.000000","62200000.000000","103800000.000000","104600000.000000","93000000.000000","94500000.000000","99100000.000000","99400000.000000","101400000.000000","95700000.000000","146600000.000000","167700000.000000","281800000.000000","318800000.000000","510300000.000000","476400000.000000","422700000.000000","457300000.000000","498223000.000000","496500000.000000","534592000.000000","740659000.000000","796423000.000000","640406000.000000","787677000.000000","981351000.000000","761959000.000000","477061000.000000","771245000.000000","857190000.000000","734890000.000000","788154000.000000","784091520.000000","603481309.500000","929563806.000000","975843080.000000","1160519500.000000","1021975462.000000","1552279604.815300","1782321041.095900"
"9","Argentina","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","2517000.000000","2581500.000000","5001300.000000","6000000.000000","7500000.000000","7651500.000000","11110500.000000","9198300.000000","10513800.000000","12300900.000000","13500000.000000","14700000.000000","13152900.000000","12600000.000000","8400000.000000","11760000.000000","12510000.000000","14315400.000000","17674500.000000","18795600.000000","15351900.000000","15990000.000000","18660000.000000","31140000.000000","31380000.000000","27900000.000000","28350000.000000","29730000.000000","29820000.000000","30420000.000000","28710000.000000","43980000.000000","50310000.000000","84540000.000000","95640000.000000","153090000.000000","142920000.000000","126810000.000000","137190000.000000","149466900.000000","148950000.000000","160377600.000000","222197700.000000","238926900.000000","192121800.000000","236303100.000000","294405300.000000","228587700.000000","143118300.000000","231373500.000000","257157000.000000","220467000.000000","236446200.000000","235227456.000000","181044392.850000","278869141.800000","292752924.000000","348155850.000000","306592638.600000","465683881.444600","534696312.328800"
"9","Argentina","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","839000.000000","860500.000000","1667100.000000","2000000.000000","2500000.000000","2550500.000000","3703500.000000","3066100.000000","3504600.000000","4100300.000000","4500000.000000","4900000.000000","4384300.000000","4200000.000000","2800000.000000","3920000.000000","4170000.000000","4771800.000000","5891500.000000","6265200.000000","5117300.000000","5330000.000000","6220000.000000","10380000.000000","10460000.000000","9300000.000000","9450000.000000","9910000.000000","9940000.000000","10140000.000000","9570000.000000","14660000.000000","16770000.000000","28180000.000000","31880000.000000","51030000.000000","47640000.000000","42270000.000000","45730000.000000","49822300.000000","49650000.000000","53459200.000000","74065900.000000","79642300.000000","64040600.000000","78767700.000000","98135100.000000","76195900.000000","47706100.000000","77124500.000000","85719000.000000","73489000.000000","78815400.000000","78409152.000000","60348130.950000","92956380.600000","97584308.000000","116051950.000000","102197546.200000","155227960.481500","178232104.109600"
"9","Argentina","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.131800","0.135200","0.262000","0.314300","0.392900","0.400800","0.582000","0.481800","0.550700","0.644300","0.707100","0.770000","0.689000","0.660000","0.440000","0.616000","0.655300","0.749900","0.925800","0.984500","0.804100","0.837600","0.977400","1.631100","1.643700","1.461400","1.485000","1.557300","1.562000","1.593400","1.503900","2.303700","2.635300","4.428300","5.009700","8.019000","7.486300","6.642400","7.186100","7.829200","7.802100","8.400700","11.638900","12.515200","10.063500","12.377800","15.421200","11.973600","7.496700","12.119600","13.470100","11.548300","12.385300","12.321400","9.483300","14.607400","15.334700","18.236700","16.059600","24.393000","28.007900"
"9","Argentina","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.029700","0.030400","0.058900","0.070700","0.088400","0.090200","0.130900","0.108400","0.123900","0.145000","0.159100","0.173200","0.155000","0.148500","0.099000","0.138600","0.147400","0.168700","0.208300","0.221500","0.180900","0.188500","0.219900","0.367000","0.369800","0.328800","0.334100","0.350400","0.351500","0.358500","0.338400","0.518300","0.592900","0.996400","1.127200","1.804300","1.684400","1.494500","1.616900","1.761600","1.755500","1.890200","2.618800","2.815900","2.264300","2.785000","3.469800","2.694100","1.686800","2.726900","3.030800","2.598400","2.786700","2.772300","2.133700","3.286700","3.450300","4.103300","3.613400","5.488400","6.301800"
"9","Argentina","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.013200","0.013500","0.026200","0.031400","0.039300","0.040100","0.058200","0.048200","0.055100","0.064400","0.070700","0.077000","0.068900","0.066000","0.044000","0.061600","0.065500","0.075000","0.092600","0.098500","0.080400","0.083800","0.097700","0.163100","0.164400","0.146100","0.148500","0.155700","0.156200","0.159300","0.150400","0.230400","0.263500","0.442800","0.501000","0.801900","0.748600","0.664200","0.718600","0.782900","0.780200","0.840100","1.163900","1.251500","1.006400","1.237800","1.542100","1.197400","0.749700","1.212000","1.347000","1.154800","1.238500","1.232100","0.948300","1.460700","1.533500","1.823700","1.606000","2.439300","2.800800"
"9","Argentina","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.042800","0.043900","0.085100","0.102100","0.127700","0.130300","0.189100","0.156600","0.179000","0.209400","0.229800","0.250200","0.223900","0.214500","0.143000","0.200200","0.213000","0.243700","0.300900","0.320000","0.261300","0.272200","0.317700","0.530100","0.534200","0.475000","0.482600","0.506100","0.507600","0.517900","0.488800","0.748700","0.856500","1.439200","1.628200","2.606200","2.433000","2.158800","2.335500","2.544500","2.535700","2.730200","3.782700","4.067400","3.270600","4.022800","5.011900","3.891400","2.436400","3.938900","4.377800","3.753200","4.025200","4.004500","3.082100","4.747400","4.983800","5.926900","5.219400","7.927700","9.102600"
"9","Argentina","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.174700","0.179200","0.347100","0.416400","0.520500","0.531100","0.771100","0.638400","0.729700","0.853700","0.937000","1.020200","0.912900","0.874500","0.583000","0.816200","0.868300","0.993600","1.226700","1.304500","1.065500","1.109800","1.295100","2.161300","2.177900","1.936400","1.967600","2.063400","2.069700","2.111300","1.992600","3.052400","3.491800","5.867500","6.637900","10.625200","9.919300","8.801200","9.521600","10.373700","10.337800","11.131000","15.421600","16.582700","13.334200","16.400600","20.433100","15.865100","9.933100","16.058400","17.847900","15.301500","16.410500","16.325900","12.565300","19.354800","20.318400","24.163700","21.279000","32.320700","37.110500"
"1","Armenia","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000000.000000","15000000.000000","7000000.000000","7000000.000000","8000000.000000","8000000.000000","9620000.000000","6158000.000000","7000000.000000","5000000.000000","15700000.000000","10450000.000000","13187000.000000","10251000.000000","57900000.000000","26808000.000000","24331000.000000","39541900.000000","29587400.000000","35946900.000000","57446800.000000","58593900.000000","48635700.000000","63282000.000000","146292200.000000","90106300.000000","90106300.000000","108834933.333300","45137461.883400","57628331.838600"
"1","Armenia","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4500000.000000","4500000.000000","2100000.000000","2100000.000000","2400000.000000","2400000.000000","2886000.000000","1847400.000000","2100000.000000","1500000.000000","4710000.000000","3135000.000000","3956100.000000","3075300.000000","17370000.000000","8042400.000000","7299300.000000","11862570.000000","8876220.000000","10784070.000000","17234040.000000","17578170.000000","14590710.000000","18984600.000000","43887660.000000","27031890.000000","27031890.000000","32650480.000000","13541238.565000","17288499.551600"
"1","Armenia","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500000.000000","1500000.000000","700000.000000","700000.000000","800000.000000","800000.000000","962000.000000","615800.000000","700000.000000","500000.000000","1570000.000000","1045000.000000","1318700.000000","1025100.000000","5790000.000000","2680800.000000","2433100.000000","3954190.000000","2958740.000000","3594690.000000","5744680.000000","5859390.000000","4863570.000000","6328200.000000","14629220.000000","9010630.000000","9010630.000000","10883493.333300","4513746.188300","5762833.183900"
"1","Armenia","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.235700","0.235700","0.110000","0.110000","0.125700","0.125700","0.151200","0.096800","0.110000","0.078600","0.246700","0.164200","0.207200","0.161100","0.909900","0.421300","0.382300","0.621400","0.464900","0.564900","0.902700","0.920800","0.764300","0.994400","2.298900","1.416000","1.416000","1.710300","0.709300","0.905600"
"1","Armenia","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.053000","0.053000","0.024800","0.024800","0.028300","0.028300","0.034000","0.021800","0.024800","0.017700","0.055500","0.036900","0.046600","0.036200","0.204700","0.094800","0.086000","0.139800","0.104600","0.127100","0.203100","0.207200","0.172000","0.223700","0.517200","0.318600","0.318600","0.384800","0.159600","0.203800"
