Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2030,Y2030F,Y2030N,Y2050,Y2050F,Y2050N
"19","Bolivia (Plurinational State of)","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.001800","Fc",,"0.002000","Fc",,"0.002300","Fc",,"0.002600","Fc",,"0.002600","Fc",,"0.002600","Fc",,"0.010200","Fc",,"0.005100","Fc",,"0.006300","Fc",,"0.003000","Fc",,"0.014300","Fc",,"0.018700","Fc",,"0.014100","Fc",,"0.019400","Fc",,"0.008200","Fc",,"0.006600","Fc",,"0.009700","Fc",,"0.007800","Fc",,"0.008200","Fc",,"0.007400","Fc",,"0.013900","Fc",,"0.006600","Fc",,"0.016000","Fc",,"0.012900","Fc",,"0.013800","Fc",,"0.014300","Fc",,"0.024000","Fc",,"0.015600","Fc",,"0.023700","Fc",,"0.011900","Fc",,"0.018100","Fc",,"0.028100","Fc",,"0.013000","Fc",,"0.022000","Fc",,"0.014400","Fc",,"0.020600","Fc",,"0.024900","Fc",,"0.006800","Fc",,"0.004600","Fc",,"0.016400","Fc",,"0.027400","Fc",,"0.030800","Fc",,"0.031700","Fc",,"0.032000","Fc",,"0.062300","Fc",,"0.044500","Fc",,"0.060700","Fc",,"0.068800","Fc",,"0.070600","Fc",,"0.091700","Fc",,"0.104300","Fc",,"0.098400","Fc",,"0.122800","Fc",,"0.121700","Fc",,"0.118100","Fc",,"0.102700","Fc",,"0.072600","Fc",,"0.072600","Fc",,"0.082600","Fc",,"0.131900","Fc",,"0.187700","Fc",
"19","Bolivia (Plurinational State of)","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.007300","Fc",,"0.008300","Fc",,"0.009400","Fc",,"0.010400","Fc",,"0.010400","Fc",,"0.010400","Fc",,"0.041600","Fc",,"0.020800","Fc",,"0.025600","Fc",,"0.012300","Fc",,"0.058300","Fc",,"0.076400","Fc",,"0.057700","Fc",,"0.079100","Fc",,"0.033300","Fc",,"0.027100","Fc",,"0.039600","Fc",,"0.031700","Fc",,"0.033600","Fc",,"0.030100","Fc",,"0.056600","Fc",,"0.027100","Fc",,"0.065100","Fc",,"0.052700","Fc",,"0.056200","Fc",,"0.058300","Fc",,"0.098000","Fc",,"0.063700","Fc",,"0.096700","Fc",,"0.048400","Fc",,"0.073900","Fc",,"0.114600","Fc",,"0.053200","Fc",,"0.089800","Fc",,"0.058500","Fc",,"0.083900","Fc",,"0.101400","Fc",,"0.027700","Fc",,"0.018800","Fc",,"0.067000","Fc",,"0.111800","Fc",,"0.125800","Fc",,"0.129100","Fc",,"0.130300","Fc",,"0.253900","Fc",,"0.181300","Fc",,"0.247400","Fc",,"0.280500","Fc",,"0.287900","Fc",,"0.374000","Fc",,"0.425300","Fc",,"0.401200","Fc",,"0.500500","Fc",,"0.496000","Fc",,"0.481400","Fc",,"0.418700","Fc",,"0.296000","Fc",,"0.296000","Fc",,"0.336900","Fc",,"0.537800","Fc",,"0.765400","Fc",
"80","Bosnia and Herzegovina","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5000000.000000","X",,"3000000.000000","X",,"3000000.000000","X",,"23000000.000000","X",,"28000000.000000","X",,"27800000.000000","X",,"18600000.000000","X",,"18600000.000000","Fb",,"10768000.000000","Fb",,"33671000.000000","Fb",,"24647000.000000","Fb",,"15500000.000000","Fb",,"21396000.000000","Fb",,"11700000.000000","Fb",,"63431000.000000","Fb",,"61304000.000000","Fb",,"84152000.000000","Fb",,"101451416.000000","Fb",,"85024041.100000","Fb",,"104702518.200000","Fb",,"112139967.200000","Fb",,"86574407.800000","Fb",,"89163378.000000","Fb",,"69452618.220000","Fb",,"81730134.673300","Fc",,"27875794.464500","Fc",,"29756892.178100","Fc",
"80","Bosnia and Herzegovina","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500000.000000","Fc",,"900000.000000","Fc",,"900000.000000","Fc",,"6900000.000000","Fc",,"8400000.000000","Fc",,"8340000.000000","Fc",,"5580000.000000","Fc",,"5580000.000000","Fc",,"3230400.000000","Fc",,"10101300.000000","Fc",,"7394100.000000","Fc",,"4650000.000000","Fc",,"6418800.000000","Fc",,"3510000.000000","Fc",,"19029300.000000","Fc",,"18391200.000000","Fc",,"25245600.000000","Fc",,"30435424.800000","Fc",,"25507212.330000","Fc",,"31410755.460000","Fc",,"33641990.160000","Fc",,"25972322.340000","Fc",,"26749013.400000","Fc",,"20835785.466000","Fc",,"24519040.402000","Fc",,"8362738.339400","Fc",,"8927067.653400","Fc",
"80","Bosnia and Herzegovina","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500000.000000","Fc",,"300000.000000","Fc",,"300000.000000","Fc",,"2300000.000000","Fc",,"2800000.000000","Fc",,"2780000.000000","Fc",,"1860000.000000","Fc",,"1860000.000000","Fc",,"1076800.000000","Fc",,"3367100.000000","Fc",,"2464700.000000","Fc",,"1550000.000000","Fc",,"2139600.000000","Fc",,"1170000.000000","Fc",,"6343100.000000","Fc",,"6130400.000000","Fc",,"8415200.000000","Fc",,"10145141.600000","Fc",,"8502404.110000","Fc",,"10470251.820000","Fc",,"11213996.720000","Fc",,"8657440.780000","Fc",,"8916337.800000","Fc",,"6945261.822000","Fc",,"8173013.467300","Fc",,"2787579.446500","Fc",,"2975689.217800","Fc",
"80","Bosnia and Herzegovina","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.078600","Fc",,"0.047100","Fc",,"0.047100","Fc",,"0.361400","Fc",,"0.440000","Fc",,"0.436900","Fc",,"0.292300","Fc",,"0.292300","Fc",,"0.169200","Fc",,"0.529100","Fc",,"0.387300","Fc",,"0.243600","Fc",,"0.336200","Fc",,"0.183900","Fc",,"0.996800","Fc",,"0.963300","Fc",,"1.322400","Fc",,"1.594200","Fc",,"1.336100","Fc",,"1.645300","Fc",,"1.762200","Fc",,"1.360500","Fc",,"1.401100","Fc",,"1.091400","Fc",,"1.284300","Fc",,"0.438000","Fc",,"0.467600","Fc",
"80","Bosnia and Herzegovina","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.017700","Fc",,"0.010600","Fc",,"0.010600","Fc",,"0.081300","Fc",,"0.099000","Fc",,"0.098300","Fc",,"0.065800","Fc",,"0.065800","Fc",,"0.038100","Fc",,"0.119100","Fc",,"0.087100","Fc",,"0.054800","Fc",,"0.075700","Fc",,"0.041400","Fc",,"0.224300","Fc",,"0.216800","Fc",,"0.297500","Fc",,"0.358700","Fc",,"0.300600","Fc",,"0.370200","Fc",,"0.396500","Fc",,"0.306100","Fc",,"0.315300","Fc",,"0.245600","Fc",,"0.289000","Fc",,"0.098600","Fc",,"0.105200","Fc",
"80","Bosnia and Herzegovina","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.007900","Fc",,"0.004700","Fc",,"0.004700","Fc",,"0.036100","Fc",,"0.044000","Fc",,"0.043700","Fc",,"0.029200","Fc",,"0.029200","Fc",,"0.016900","Fc",,"0.052900","Fc",,"0.038700","Fc",,"0.024400","Fc",,"0.033600","Fc",,"0.018400","Fc",,"0.099700","Fc",,"0.096300","Fc",,"0.132200","Fc",,"0.159400","Fc",,"0.133600","Fc",,"0.164500","Fc",,"0.176200","Fc",,"0.136000","Fc",,"0.140100","Fc",,"0.109100","Fc",,"0.128400","Fc",,"0.043800","Fc",,"0.046800","Fc",
"80","Bosnia and Herzegovina","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.025500","Fc",,"0.015300","Fc",,"0.015300","Fc",,"0.117500","Fc",,"0.143000","Fc",,"0.142000","Fc",,"0.095000","Fc",,"0.095000","Fc",,"0.055000","Fc",,"0.172000","Fc",,"0.125900","Fc",,"0.079200","Fc",,"0.109300","Fc",,"0.059800","Fc",,"0.324000","Fc",,"0.313100","Fc",,"0.429800","Fc",,"0.518100","Fc",,"0.434200","Fc",,"0.534700","Fc",,"0.572700","Fc",,"0.442100","Fc",,"0.455400","Fc",,"0.354700","Fc",,"0.417400","Fc",,"0.142400","Fc",,"0.152000","Fc",
"80","Bosnia and Herzegovina","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.104100","Fc",,"0.062500","Fc",,"0.062500","Fc",,"0.478900","Fc",,"0.583000","Fc",,"0.578800","Fc",,"0.387300","Fc",,"0.387300","Fc",,"0.224200","Fc",,"0.701100","Fc",,"0.513200","Fc",,"0.322700","Fc",,"0.445500","Fc",,"0.243600","Fc",,"1.320700","Fc",,"1.276400","Fc",,"1.752200","Fc",,"2.112400","Fc",,"1.770300","Fc",,"2.180100","Fc",,"2.334900","Fc",,"1.802600","Fc",,"1.856500","Fc",,"1.446100","Fc",,"1.701700","Fc",,"0.580400","Fc",,"0.619600","Fc",
"20","Botswana","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","1000000.000000","E",,"1000000.000000","E",,"1000000.000000","E",,"1500000.000000","X",,"2000000.000000","X",,"2000000.000000","X",,"2500000.000000","X",,"1000000.000000","X",,"1000000.000000","X",,"1100000.000000","X",,"1050000.000000","X",,"1150000.000000","X",,"1200000.000000","X",,"1161000.000000","Qm",,"1500000.000000","X",,"1000000.000000","X",,"1000000.000000","X",,"1000000.000000","X",,"500000.000000","X",,"600000.000000","X",,"600000.000000","X",,"600000.000000","X",,"500000.000000","X",,"400000.000000","X",,"139000.000000","Qm",,"216000.000000","Qm",,"300000.000000","X",,"300000.000000","X",,"300000.000000","X",,"300000.000000","X",,"300000.000000","X",,"300000.000000","X",,"400000.000000","X",,"500000.000000","X",,"2132000.000000","Qm",,"3190000.000000","Qm",,"3500000.000000","X",,"3748000.000000","Qm",,"4100000.000000","X",,"4100000.000000","X",,"4100000.000000","X",,,,,,,,,,,,,,,,,,,,,,,"13631000.000000","Qm",,"19939000.000000","Qm",,"8460000.000000","Qm",,"15152000.000000","Qm",,"21983000.000000","Qm",,"21156000.000000","Qm",,"21156000.000000","Fm",,"21156000.000000","Fm",,"21156000.000000","Fm",,"21156000.000000","Fm",,"21156000.000000","Fc",,,,,,,
"20","Botswana","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","300000.000000","Fc",,"300000.000000","Fc",,"300000.000000","Fc",,"450000.000000","Fc",,"600000.000000","Fc",,"600000.000000","Fc",,"750000.000000","Fc",,"300000.000000","Fc",,"300000.000000","Fc",,"330000.000000","Fc",,"315000.000000","Fc",,"345000.000000","Fc",,"360000.000000","Fc",,"348300.000000","Fc",,"450000.000000","Fc",,"300000.000000","Fc",,"300000.000000","Fc",,"300000.000000","Fc",,"150000.000000","Fc",,"180000.000000","Fc",,"180000.000000","Fc",,"180000.000000","Fc",,"150000.000000","Fc",,"120000.000000","Fc",,"41700.000000","Fc",,"64800.000000","Fc",,"90000.000000","Fc",,"90000.000000","Fc",,"90000.000000","Fc",,"90000.000000","Fc",,"90000.000000","Fc",,"90000.000000","Fc",,"120000.000000","Fc",,"150000.000000","Fc",,"639600.000000","Fc",,"957000.000000","Fc",,"1050000.000000","Fc",,"1124400.000000","Fc",,"1230000.000000","Fc",,"1230000.000000","Fc",,"1230000.000000","Fc",,,,,,,,,,,,,,,,,,,,,,,"4089300.000000","Fc",,"5981700.000000","Fc",,"2538000.000000","Fc",,"4545600.000000","Fc",,"6594900.000000","Fc",,"6346800.000000","Fc",,"6346800.000000","Fc",,"6346800.000000","Fc",,"6346800.000000","Fc",,"6346800.000000","Fc",,"6346800.000000","Fc",,,,,,,
"20","Botswana","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","100000.000000","Fc",,"100000.000000","Fc",,"100000.000000","Fc",,"150000.000000","Fc",,"200000.000000","Fc",,"200000.000000","Fc",,"250000.000000","Fc",,"100000.000000","Fc",,"100000.000000","Fc",,"110000.000000","Fc",,"105000.000000","Fc",,"115000.000000","Fc",,"120000.000000","Fc",,"116100.000000","Fc",,"150000.000000","Fc",,"100000.000000","Fc",,"100000.000000","Fc",,"100000.000000","Fc",,"50000.000000","Fc",,"60000.000000","Fc",,"60000.000000","Fc",,"60000.000000","Fc",,"50000.000000","Fc",,"40000.000000","Fc",,"13900.000000","Fc",,"21600.000000","Fc",,"30000.000000","Fc",,"30000.000000","Fc",,"30000.000000","Fc",,"30000.000000","Fc",,"30000.000000","Fc",,"30000.000000","Fc",,"40000.000000","Fc",,"50000.000000","Fc",,"213200.000000","Fc",,"319000.000000","Fc",,"350000.000000","Fc",,"374800.000000","Fc",,"410000.000000","Fc",,"410000.000000","Fc",,"410000.000000","Fc",,,,,,,,,,,,,,,,,,,,,,,"1363100.000000","Fc",,"1993900.000000","Fc",,"846000.000000","Fc",,"1515200.000000","Fc",,"2198300.000000","Fc",,"2115600.000000","Fc",,"2115600.000000","Fc",,"2115600.000000","Fc",,"2115600.000000","Fc",,"2115600.000000","Fc",,"2115600.000000","Fc",,,,,,,
"20","Botswana","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.015700","Fc",,"0.015700","Fc",,"0.015700","Fc",,"0.023600","Fc",,"0.031400","Fc",,"0.031400","Fc",,"0.039300","Fc",,"0.015700","Fc",,"0.015700","Fc",,"0.017300","Fc",,"0.016500","Fc",,"0.018100","Fc",,"0.018900","Fc",,"0.018200","Fc",,"0.023600","Fc",,"0.015700","Fc",,"0.015700","Fc",,"0.015700","Fc",,"0.007900","Fc",,"0.009400","Fc",,"0.009400","Fc",,"0.009400","Fc",,"0.007900","Fc",,"0.006300","Fc",,"0.002200","Fc",,"0.003400","Fc",,"0.004700","Fc",,"0.004700","Fc",,"0.004700","Fc",,"0.004700","Fc",,"0.004700","Fc",,"0.004700","Fc",,"0.006300","Fc",,"0.007900","Fc",,"0.033500","Fc",,"0.050100","Fc",,"0.055000","Fc",,"0.058900","Fc",,"0.064400","Fc",,"0.064400","Fc",,"0.064400","Fc",,,,,,,,,,,,,,,,,,,,,,,"0.214200","Fc",,"0.313300","Fc",,"0.132900","Fc",,"0.238100","Fc",,"0.345400","Fc",,"0.332500","Fc",,"0.332500","Fc",,"0.332500","Fc",,"0.332500","Fc",,"0.332500","Fc",,"0.332500","Fc",,,,,,,
"20","Botswana","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.003500","Fc",,"0.003500","Fc",,"0.003500","Fc",,"0.005300","Fc",,"0.007100","Fc",,"0.007100","Fc",,"0.008800","Fc",,"0.003500","Fc",,"0.003500","Fc",,"0.003900","Fc",,"0.003700","Fc",,"0.004100","Fc",,"0.004200","Fc",,"0.004100","Fc",,"0.005300","Fc",,"0.003500","Fc",,"0.003500","Fc",,"0.003500","Fc",,"0.001800","Fc",,"0.002100","Fc",,"0.002100","Fc",,"0.002100","Fc",,"0.001800","Fc",,"0.001400","Fc",,"0.000500","Fc",,"0.000800","Fc",,"0.001100","Fc",,"0.001100","Fc",,"0.001100","Fc",,"0.001100","Fc",,"0.001100","Fc",,"0.001100","Fc",,"0.001400","Fc",,"0.001800","Fc",,"0.007500","Fc",,"0.011300","Fc",,"0.012400","Fc",,"0.013300","Fc",,"0.014500","Fc",,"0.014500","Fc",,"0.014500","Fc",,,,,,,,,,,,,,,,,,,,,,,"0.048200","Fc",,"0.070500","Fc",,"0.029900","Fc",,"0.053600","Fc",,"0.077700","Fc",,"0.074800","Fc",,"0.074800","Fc",,"0.074800","Fc",,"0.074800","Fc",,"0.074800","Fc",,"0.074800","Fc",,,,,,,
"20","Botswana","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.001600","Fc",,"0.001600","Fc",,"0.001600","Fc",,"0.002400","Fc",,"0.003100","Fc",,"0.003100","Fc",,"0.003900","Fc",,"0.001600","Fc",,"0.001600","Fc",,"0.001700","Fc",,"0.001700","Fc",,"0.001800","Fc",,"0.001900","Fc",,"0.001800","Fc",,"0.002400","Fc",,"0.001600","Fc",,"0.001600","Fc",,"0.001600","Fc",,"0.000800","Fc",,"0.000900","Fc",,"0.000900","Fc",,"0.000900","Fc",,"0.000800","Fc",,"0.000600","Fc",,"0.000200","Fc",,"0.000300","Fc",,"0.000500","Fc",,"0.000500","Fc",,"0.000500","Fc",,"0.000500","Fc",,"0.000500","Fc",,"0.000500","Fc",,"0.000600","Fc",,"0.000800","Fc",,"0.003400","Fc",,"0.005000","Fc",,"0.005500","Fc",,"0.005900","Fc",,"0.006400","Fc",,"0.006400","Fc",,"0.006400","Fc",,,,,,,,,,,,,,,,,,,,,,,"0.021400","Fc",,"0.031300","Fc",,"0.013300","Fc",,"0.023800","Fc",,"0.034500","Fc",,"0.033200","Fc",,"0.033200","Fc",,"0.033200","Fc",,"0.033200","Fc",,"0.033200","Fc",,"0.033200","Fc",,,,,,,
"20","Botswana","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.005100","Fc",,"0.005100","Fc",,"0.005100","Fc",,"0.007700","Fc",,"0.010200","Fc",,"0.010200","Fc",,"0.012800","Fc",,"0.005100","Fc",,"0.005100","Fc",,"0.005600","Fc",,"0.005400","Fc",,"0.005900","Fc",,"0.006100","Fc",,"0.005900","Fc",,"0.007700","Fc",,"0.005100","Fc",,"0.005100","Fc",,"0.005100","Fc",,"0.002600","Fc",,"0.003100","Fc",,"0.003100","Fc",,"0.003100","Fc",,"0.002600","Fc",,"0.002000","Fc",,"0.000700","Fc",,"0.001100","Fc",,"0.001500","Fc",,"0.001500","Fc",,"0.001500","Fc",,"0.001500","Fc",,"0.001500","Fc",,"0.001500","Fc",,"0.002000","Fc",,"0.002600","Fc",,"0.010900","Fc",,"0.016300","Fc",,"0.017900","Fc",,"0.019100","Fc",,"0.020900","Fc",,"0.020900","Fc",,"0.020900","Fc",,,,,,,,,,,,,,,,,,,,,,,"0.069600","Fc",,"0.101800","Fc",,"0.043200","Fc",,"0.077400","Fc",,"0.112300","Fc",,"0.108000","Fc",,"0.108000","Fc",,"0.108000","Fc",,"0.108000","Fc",,"0.108000","Fc",,"0.108000","Fc",,,,,,,
"20","Botswana","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.020800","Fc",,"0.020800","Fc",,"0.020800","Fc",,"0.031200","Fc",,"0.041600","Fc",,"0.041600","Fc",,"0.052100","Fc",,"0.020800","Fc",,"0.020800","Fc",,"0.022900","Fc",,"0.021900","Fc",,"0.023900","Fc",,"0.025000","Fc",,"0.024200","Fc",,"0.031200","Fc",,"0.020800","Fc",,"0.020800","Fc",,"0.020800","Fc",,"0.010400","Fc",,"0.012500","Fc",,"0.012500","Fc",,"0.012500","Fc",,"0.010400","Fc",,"0.008300","Fc",,"0.002900","Fc",,"0.004500","Fc",,"0.006200","Fc",,"0.006200","Fc",,"0.006200","Fc",,"0.006200","Fc",,"0.006200","Fc",,"0.006200","Fc",,"0.008300","Fc",,"0.010400","Fc",,"0.044400","Fc",,"0.066400","Fc",,"0.072900","Fc",,"0.078000","Fc",,"0.085400","Fc",,"0.085400","Fc",,"0.085400","Fc",,,,,,,,,,,,,,,,,,,,,,,"0.283800","Fc",,"0.415200","Fc",,"0.176100","Fc",,"0.315500","Fc",,"0.457700","Fc",,"0.440500","Fc",,"0.440500","Fc",,"0.440500","Fc",,"0.440500","Fc",,"0.440500","Fc",,"0.440500","Fc",,,,,,,
"21","Brazil","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","55064000.000000","Qm",,"50284000.000000","Qm",,"62061000.000000","Qm",,"50808000.000000","Qm",,"70569000.000000","Qm",,"71134000.000000","Qm",,"106382000.000000","Qm",,"144320000.000000","Qm",,"164430000.000000","Qm",,"278595000.000000","Qm",,"278281000.000000","Qm",,"411642000.000000","Qm",,"347591000.000000","Qm",,"389183000.000000","Qm",,"406234000.000000","Qm",,"498272000.000000","Qm",,"700480000.000000","Qm",,"702243000.000000","Qm",,"778653000.000000","Qm",,"905460000.000000","Qm",,"667840000.000000","Qm",,"642300000.000000","Qm",,"568049000.000000","Qm",,"812880000.000000","Qm",,"834100000.000000","Qm",,"980900000.000000","X",,"957900000.000000","X",,"814952000.000000","Qm",,"802500000.000000","X",,"796600000.000000","X",,"830800000.000000","Qm",,"841300000.000000","Qm",,"1085500000.000000","Qm",,"1220800000.000000","Qm",,"1140100000.000000","Qm",,"1250900000.000000","Qm",,"1438100000.000000","Qm",,"1545500000.000000","Qm",,"1660767000.000000","Qm",,"1668000000.000000","Qm",,"1640000000.000000","Qm",,"1977904689.000000","Fb",,"2279335629.800000","Fb",,"2607760061.600000","Fb",,"2200284455.100000","Fb",,"2345762846.200000","Fb",,"3094425275.700000","Fb",,"2821756145.000000","Fb",,"2430181215.200000","Fb",,"3091463306.900000","Fb",,"3822966672.000000","Fb",,"3456071727.600000","Fb",,"4067449332.100000","Fb",,"4529776680.700000","Fb",,"3502211880.500000","Fb",,"4352698043.000000","Fb",,"5172706706.200000","Fb",,"5119757213.475000","Fb",,"4881720654.225000","Fc",,"7497630339.374300","Fc",,"8539849628.717200","Fc",
"21","Brazil","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","16519200.000000","Fc",,"15085200.000000","Fc",,"18618300.000000","Fc",,"15242400.000000","Fc",,"21170700.000000","Fc",,"21340200.000000","Fc",,"31914600.000000","Fc",,"43296000.000000","Fc",,"49329000.000000","Fc",,"83578500.000000","Fc",,"83484300.000000","Fc",,"123492600.000000","Fc",,"104277300.000000","Fc",,"116754900.000000","Fc",,"121870200.000000","Fc",,"149481600.000000","Fc",,"210144000.000000","Fc",,"210672900.000000","Fc",,"233595900.000000","Fc",,"271638000.000000","Fc",,"200352000.000000","Fc",,"192690000.000000","Fc",,"170414700.000000","Fc",,"243864000.000000","Fc",,"250230000.000000","Fc",,"294270000.000000","Fc",,"287370000.000000","Fc",,"244485600.000000","Fc",,"240750000.000000","Fc",,"238980000.000000","Fc",,"249240000.000000","Fc",,"252390000.000000","Fc",,"325650000.000000","Fc",,"366240000.000000","Fc",,"342030000.000000","Fc",,"375270000.000000","Fc",,"431430000.000000","Fc",,"463650000.000000","Fc",,"498230100.000000","Fc",,"500400000.000000","Fc",,"492000000.000000","Fc",,"593371406.700000","Fc",,"683800688.940000","Fc",,"782328018.480000","Fc",,"660085336.530000","Fc",,"703728853.860000","Fc",,"928327582.710000","Fc",,"846526843.500000","Fc",,"729054364.560000","Fc",,"927438992.070000","Fc",,"1146890001.600000","Fc",,"1036821518.280000","Fc",,"1220234799.630000","Fc",,"1358933004.210000","Fc",,"1050663564.150000","Fc",,"1305809412.900000","Fc",,"1551812011.860000","Fc",,"1535927164.042500","Fc",,"1464516196.267500","Fc",,"2249289101.812300","Fc",,"2561954888.615200","Fc",
